Value,Year,ProviderType,Purpose
399097,2012,COMPANY,EDUCATION
1440265,2012,COMPANY,EDUCATION
1683611,2012,COMPANY,EDUCATION
5993,2012,COMPANY,EDUCATION
387931,2012,COMPANY,EDUCATION
1819085,2012,COMPANY,EDUCATION
16555,2012,COMPANY,EDUCATION
1053993,2012,COMPANY,EDUCATION
1142444,2012,COMPANY,EDUCATION
414621,2012,COLLEGE,EDUCATION
1963363,2012,COLLEGE,EDUCATION
6859442,2012,COLLEGE,EDUCATION
184167,2012,COLLEGE,EDUCATION
7031005,2012,COLLEGE,EDUCATION
205670,2012,COMPANY,EDUCATION
482410,2012,COMPANY,EDUCATION
6546,2012,COMPANY,EDUCATION
421784,2012,COMPANY,EDUCATION
482440,2012,COMPANY,EDUCATION
124150,2012,COLLEGE,EDUCATION
1981960,2012,COLLEGE,EDUCATION
3787960,2012,COLLEGE,EDUCATION
40037,2012,COLLEGE,EDUCATION
41159,2012,COLLEGE,EDUCATION
339809,2012,COLLEGE,EDUCATION
1066979,2012,COLLEGE,EDUCATION
383247,2012,COLLEGE,EDUCATION
999527,2012,COLLEGE,EDUCATION
6281837,2012,COLLEGE,EDUCATION
1529760,2012,COMPANY,EDUCATION
3369455,2012,COMPANY,EDUCATION
139565,2012,COMPANY,EDUCATION
213899,2012,COMPANY,EDUCATION
1043648,2012,COMPANY,EDUCATION
850464,2012,COMPANY,EDUCATION
1726466,2012,COMPANY,EDUCATION
384034,2012,COMPANY,EDUCATION
416410,2012,COMPANY,EDUCATION
369400,2012,COMPANY,EDUCATION
1661226,2012,COMPANY,EDUCATION
294298,2012,COLLEGE,EDUCATION
4245311,2012,COLLEGE,EDUCATION
240971,2012,COMPANY,EDUCATION
627705,2012,COMPANY,EDUCATION
264833,2012,COLLEGE,EDUCATION
41784,2012,COLLEGE,EDUCATION
150595,2012,COLLEGE,EDUCATION
804564,2012,COLLEGE,EDUCATION
3370487,2012,COLLEGE,EDUCATION
244778,2012,COMPANY,EDUCATION
340848,2012,COMPANY,EDUCATION
319812,2012,COMPANY,EDUCATION
942865,2012,COMPANY,EDUCATION
28231,2012,COLLEGE,EDUCATION
930956,2012,COLLEGE,EDUCATION
1482948,2012,COLLEGE,EDUCATION
4502582,2012,COLLEGE,EDUCATION
585414,2012,COMPANY,EDUCATION
2126496,2012,COMPANY,EDUCATION
1700280,2012,COLLEGE,EDUCATION
6488959,2012,COLLEGE,EDUCATION
1395209,2012,COLLEGE,EDUCATION
728046,2012,COMPANY,EDUCATION
1059623,2012,COMPANY,EDUCATION
399362,2012,COMPANY,EDUCATION
666441,2012,COMPANY,EDUCATION
25099,2012,COLLEGE,EDUCATION
123859,2012,COLLEGE,EDUCATION
248939,2012,COMPANY,EDUCATION
319380,2012,COMPANY,EDUCATION
425186,2012,COMPANY,EDUCATION
753076,2012,COMPANY,EDUCATION
616183,2012,COLLEGE,EDUCATION
1348908,2012,COLLEGE,EDUCATION
7883177,2012,COLLEGE,EDUCATION
696508,2012,COMPANY,EDUCATION
1787275,2012,COMPANY,EDUCATION
38668,2012,COMPANY,EDUCATION
1144807,2012,COMPANY,EDUCATION
1977955,2012,COMPANY,EDUCATION
569134,2012,COMPANY,EDUCATION
1908452,2012,COMPANY,EDUCATION
63900,2012,COMPANY,EDUCATION
593979,2012,COMPANY,EDUCATION
36317,2012,COMPANY,EDUCATION
1123608,2012,COMPANY,EDUCATION
58221,2012,COMPANY,EDUCATION
114779,2012,COMPANY,EDUCATION
66034,2012,COMPANY,EDUCATION
228623,2012,COMPANY,EDUCATION
113386,2012,COLLEGE,EDUCATION
356383,2012,COLLEGE,EDUCATION
5150023,2012,COLLEGE,EDUCATION
118103,2012,COMPANY,EDUCATION
253278,2012,COMPANY,EDUCATION
660089,2012,COMPANY,EDUCATION
133922,2012,COLLEGE,EDUCATION
4651530,2012,COLLEGE,EDUCATION
22254938,2012,COLLEGE,EDUCATION
7169,2012,COMPANY,EDUCATION
247225,2012,COMPANY,EDUCATION
98536,2012,COMPANY,EDUCATION
2165142,2012,COMPANY,EDUCATION
459313,2012,COLLEGE,EDUCATION
6272343,2012,COLLEGE,EDUCATION
353905,2012,COMPANY,EDUCATION
306837,2012,COMPANY,EDUCATION
976478,2012,COMPANY,EDUCATION
13239,2012,COMPANY,EDUCATION
27487,2012,COMPANY,EDUCATION
82679,2012,COMPANY,EDUCATION
221497,2012,COMPANY,EDUCATION
40614,2012,COMPANY,EDUCATION
950674,2012,COMPANY,EDUCATION
219663,2012,COMPANY,EDUCATION
1015176,2012,COMPANY,EDUCATION
170588,2012,COMPANY,EDUCATION
308321,2012,COMPANY,EDUCATION
619619,2012,COMPANY,EDUCATION
878660,2012,COMPANY,EDUCATION
39155,2012,COMPANY,EDUCATION
902368,2012,COMPANY,EDUCATION
149385,2012,COMPANY,EDUCATION
1073006,2012,COMPANY,EDUCATION
343251,2012,COLLEGE,EDUCATION
2998595,2012,COLLEGE,EDUCATION
27346,2012,COMPANY,EDUCATION
319145,2012,COMPANY,EDUCATION
65480,2012,COMPANY,EDUCATION
235745,2012,COMPANY,EDUCATION
46920,2012,COMPANY,EDUCATION
65810,2012,COMPANY,EDUCATION
261663,2012,COMPANY,EDUCATION
532214,2012,COMPANY,EDUCATION
257485,2012,COMPANY,EDUCATION
538439,2012,COMPANY,EDUCATION
904861,2012,COMPANY,EDUCATION
1383625,2012,COMPANY,EDUCATION
96596,2012,COMPANY,EDUCATION
555242,2012,COMPANY,EDUCATION
741857,2012,COLLEGE,EDUCATION
3228756,2012,COLLEGE,EDUCATION
43212,2012,COMPANY,EDUCATION
264187,2012,COMPANY,EDUCATION
425125,2012,COMPANY,EDUCATION
633234,2012,COMPANY,EDUCATION
10760,2012,COMPANY,EDUCATION
175509,2012,COMPANY,EDUCATION
264988,2012,COLLEGE,EDUCATION
473896,2012,COMPANY,EDUCATION
1422504,2012,COMPANY,EDUCATION
119606,2012,COMPANY,EDUCATION
398038,2012,COMPANY,EDUCATION
387341,2012,COMPANY,EDUCATION
3045548,2012,COMPANY,EDUCATION
20943,2012,COMPANY,EDUCATION
715901,2012,COMPANY,EDUCATION
1421938,2012,COMPANY,EDUCATION
2515221,2012,COMPANY,EDUCATION
109447,2012,COMPANY,EDUCATION
549362,2012,COMPANY,EDUCATION
123045,2012,COMPANY,EDUCATION
566451,2012,COMPANY,EDUCATION
12390671,2012,COMPANY,EDUCATION
23561888,2012,COMPANY,EDUCATION
36971,2012,COMPANY,EDUCATION
166330,2012,COMPANY,EDUCATION
125142,2012,COMPANY,EDUCATION
1206473,2012,COMPANY,EDUCATION
22001,2012,COMPANY,EDUCATION
71831,2012,COLLEGE,EDUCATION
39099,2012,COLLEGE,EDUCATION
574437,2012,COLLEGE,EDUCATION
363667,2012,COMPANY,EDUCATION
3887141,2012,COMPANY,EDUCATION
66307,2012,COLLEGE,EDUCATION
2377194,2012,COLLEGE,EDUCATION
1771492,2012,COMPANY,EDUCATION
11096028,2012,COMPANY,EDUCATION
262228,2012,COMPANY,EDUCATION
544490,2012,COMPANY,EDUCATION
1944943,2012,COMPANY,EDUCATION
5654626,2012,COMPANY,EDUCATION
12817,2012,COMPANY,EDUCATION
14494,2012,COMPANY,EDUCATION
810460,2012,COMPANY,EDUCATION
839691,2012,COLLEGE,EDUCATION
2096085,2012,COLLEGE,EDUCATION
53651,2012,COLLEGE,EDUCATION
7767288,2012,COLLEGE,EDUCATION
431019,2012,COMPANY,EDUCATION
3916097,2012,COMPANY,EDUCATION
6197398,2012,COMPANY,EDUCATION
1240893,2012,COMPANY,EDUCATION
1620354,2012,COMPANY,EDUCATION
89693,2012,COMPANY,EDUCATION
365034,2012,COMPANY,EDUCATION
2188400,2012,COMPANY,EDUCATION
3120327,2012,COMPANY,EDUCATION
314858,2012,COLLEGE,EDUCATION
2999418,2012,COLLEGE,EDUCATION
48452,2012,COLLEGE,EDUCATION
1059172,2012,COLLEGE,EDUCATION
4462296,2012,COLLEGE,EDUCATION
599736,2012,COLLEGE,EDUCATION
1705090,2012,COLLEGE,EDUCATION
11389,2012,UNIVERSITY,EDUCATION
1236926,2012,COMPANY,EDUCATION
2116086,2012,COMPANY,EDUCATION
2456830,2012,COMPANY,EDUCATION
163724,2012,COMPANY,EDUCATION
856894,2012,COMPANY,EDUCATION
699973,2012,COLLEGE,EDUCATION
2558658,2012,COLLEGE,EDUCATION
12354029,2012,COLLEGE,EDUCATION
25951,2012,COMPANY,EDUCATION
256964,2012,COMPANY,EDUCATION
293420,2012,COLLEGE,EDUCATION
629163,2012,COLLEGE,EDUCATION
6396014,2012,COLLEGE,EDUCATION
274364,2012,COMPANY,EDUCATION
615108,2012,COMPANY,EDUCATION
131357,2012,COMPANY,EDUCATION
1519300,2012,COMPANY,EDUCATION
114404,2012,COMPANY,EDUCATION
167760,2012,COMPANY,EDUCATION
404215,2012,COMPANY,EDUCATION
508076,2012,COMPANY,EDUCATION
938561,2012,COLLEGE,EDUCATION
3677402,2012,COLLEGE,EDUCATION
202389,2012,COLLEGE,EDUCATION
20364518,2012,COLLEGE,EDUCATION
949492,2012,COMPANY,EDUCATION
1422606,2012,COMPANY,EDUCATION
23811,2012,COMPANY,EDUCATION
2970632,2012,COMPANY,EDUCATION
5778327,2012,COMPANY,EDUCATION
696583,2012,COLLEGE,EDUCATION
3558475,2012,COLLEGE,EDUCATION
65186,2012,COMPANY,EDUCATION
361951,2012,COMPANY,EDUCATION
163093,2012,COMPANY,EDUCATION
625560,2012,COMPANY,EDUCATION
1009,2012,COMPANY,EDUCATION
675840,2012,COMPANY,EDUCATION
7222690,2012,COMPANY,EDUCATION
715285,2012,COMPANY,EDUCATION
118221456,2012,COMPANY,EDUCATION
502149,2012,COMPANY,EDUCATION
2201849,2012,COMPANY,EDUCATION
34854,2012,COMPANY,EDUCATION
36704,2012,COMPANY,EDUCATION
379023,2012,COLLEGE,EDUCATION
1594264,2012,COLLEGE,EDUCATION
33820783,2012,COLLEGE,EDUCATION
406407,2012,COMPANY,EDUCATION
2149223,2012,COMPANY,EDUCATION
413954,2012,COLLEGE,EDUCATION
1796413,2012,COLLEGE,EDUCATION
4594212,2012,COLLEGE,EDUCATION
17271,2012,COMPANY,EDUCATION
1904200,2012,COMPANY,EDUCATION
3053135,2012,COMPANY,EDUCATION
199971,2012,COLLEGE,EDUCATION
2306259,2012,COLLEGE,EDUCATION
20636769,2012,COLLEGE,EDUCATION
98030,2012,COMPANY,EDUCATION
1784216,2012,COMPANY,EDUCATION
2944312,2012,COMPANY,EDUCATION
297616,2012,COMPANY,EDUCATION
310479,2012,COMPANY,EDUCATION
68899,2012,COMPANY,EDUCATION
487374,2012,COMPANY,EDUCATION
931326,2012,COMPANY,EDUCATION
25397866,2012,COMPANY,EDUCATION
32418,2012,COLLEGE,EDUCATION
232700,2012,COMPANY,EDUCATION
1110187,2012,COMPANY,EDUCATION
5414571,2012,COMPANY,EDUCATION
19348777,2012,COMPANY,EDUCATION
23259,2012,COMPANY,EDUCATION
117381,2012,COLLEGE,EDUCATION
1805698,2012,COLLEGE,EDUCATION
10817719,2012,COLLEGE,EDUCATION
344523,2012,COMPANY,EDUCATION
1429490,2012,COMPANY,EDUCATION
194876,2012,COMPANY,EDUCATION
264634,2012,COMPANY,EDUCATION
382242,2012,COMPANY,EDUCATION
414872,2012,COMPANY,EDUCATION
8176,2012,COMPANY,EDUCATION
1603155,2012,COMPANY,EDUCATION
3562814,2012,COMPANY,EDUCATION
250590,2012,COLLEGE,EDUCATION
1408119,2012,COLLEGE,EDUCATION
17466228,2012,COLLEGE,EDUCATION
301490,2012,COMPANY,EDUCATION
1494671,2012,COMPANY,EDUCATION
119201,2012,COMPANY,EDUCATION
819397,2012,COMPANY,EDUCATION
1312166,2012,COMPANY,EDUCATION
1124480,2012,COMPANY,EDUCATION
1282348,2012,COMPANY,EDUCATION
103246,2012,COMPANY,EDUCATION
598884,2012,COMPANY,EDUCATION
1008926,2012,COMPANY,EDUCATION
1880426,2012,COMPANY,EDUCATION
1985514,2012,COMPANY,EDUCATION
24817,2012,COMPANY,EDUCATION
652746,2012,COMPANY,EDUCATION
2130971,2012,COMPANY,EDUCATION
855058,2012,COLLEGE,EDUCATION
4369,2012,COLLEGE,EDUCATION
20000,2012,COLLEGE,EDUCATION
83550,2012,COLLEGE,EDUCATION
562596,2012,COMPANY,EDUCATION
894687,2012,COMPANY,EDUCATION
1767835,2012,COLLEGE,EDUCATION
3451974,2012,COLLEGE,EDUCATION
50043,2012,UNIVERSITY,EDUCATION
882764,2012,COLLEGE,EDUCATION
2789912,2012,COLLEGE,EDUCATION
49733,2012,COLLEGE,EDUCATION
818325,2012,COLLEGE,EDUCATION
198842,2012,COMPANY,EDUCATION
918025,2012,COMPANY,EDUCATION
948141,2012,COMPANY,EDUCATION
829458,2012,COMPANY,EDUCATION
2108691,2012,COMPANY,EDUCATION
232179,2012,COMPANY,EDUCATION
686421,2012,COMPANY,EDUCATION
79737,2012,COLLEGE,EDUCATION
281754,2012,COLLEGE,EDUCATION
1901108,2012,COLLEGE,EDUCATION
30525,2012,COMPANY,EDUCATION
2496368,2012,COMPANY,EDUCATION
58123,2012,COMPANY,EDUCATION
163494,2012,COMPANY,EDUCATION
613235,2012,COMPANY,EDUCATION
766096,2012,COMPANY,EDUCATION
3826262,2012,COMPANY,EDUCATION
4716818,2012,COMPANY,EDUCATION
79365,2012,UNIVERSITY,EDUCATION
166658,2012,COMPANY,EDUCATION
1952114,2012,COMPANY,EDUCATION
2451203,2012,COMPANY,EDUCATION
5697307,2012,COMPANY,EDUCATION
167688,2012,COLLEGE,EDUCATION
511489,2012,COLLEGE,EDUCATION
645624,2012,COLLEGE,EDUCATION
882573,2012,COMPANY,EDUCATION
703204,2012,COMPANY,EDUCATION
2235363,2012,COMPANY,EDUCATION
543291,2012,COMPANY,EDUCATION
1800146,2012,COMPANY,EDUCATION
21271,2012,COMPANY,EDUCATION
308645,2012,COMPANY,EDUCATION
411548,2012,COMPANY,EDUCATION
2218234,2012,COMPANY,EDUCATION
2492406,2012,COMPANY,EDUCATION
817724,2012,COMPANY,EDUCATION
1050255,2012,COMPANY,EDUCATION
48205,2012,COMPANY,EDUCATION
917895,2012,COMPANY,EDUCATION
1101694,2012,COMPANY,EDUCATION
102907,2012,COMPANY,EDUCATION
1686651,2012,COMPANY,EDUCATION
69076,2012,COMPANY,EDUCATION
551379,2012,COMPANY,EDUCATION
788100,2012,COMPANY,EDUCATION
1032640,2012,COMPANY,EDUCATION
854077,2012,COLLEGE,EDUCATION
827676,2012,COMPANY,EDUCATION
1963141,2012,COMPANY,EDUCATION
8335,2012,COMPANY,EDUCATION
1660294,2012,COMPANY,EDUCATION
317013,2012,COMPANY,EDUCATION
429496,2012,COMPANY,EDUCATION
406848,2012,COMPANY,EDUCATION
601285,2012,COMPANY,EDUCATION
172027,2012,COMPANY,EDUCATION
734141,2012,COMPANY,EDUCATION
173304,2012,COLLEGE,EDUCATION
554002,2012,COLLEGE,EDUCATION
2632706,2012,COLLEGE,EDUCATION
194865,2012,COLLEGE,EDUCATION
898433,2012,COLLEGE,EDUCATION
7298024,2012,COLLEGE,EDUCATION
371036,2012,COMPANY,EDUCATION
659457,2012,COMPANY,EDUCATION
1247697,2012,COMPANY,EDUCATION
1120162,2012,COLLEGE,EDUCATION
5289930,2012,COLLEGE,EDUCATION
305741,2012,COMPANY,EDUCATION
1112771,2012,COMPANY,EDUCATION
366902,2012,COMPANY,EDUCATION
395232,2012,COMPANY,EDUCATION
908333,2012,COLLEGE,EDUCATION
7952513,2012,COLLEGE,EDUCATION
2457,2012,COMPANY,EDUCATION
541312,2012,COMPANY,EDUCATION
715710,2012,COMPANY,EDUCATION
10112,2012,COMPANY,EDUCATION
27985,2012,COMPANY,EDUCATION
39217,2012,COMPANY,EDUCATION
2088336,2012,COMPANY,EDUCATION
307928,2012,COMPANY,EDUCATION
1166454,2012,COMPANY,EDUCATION
1091733,2012,COLLEGE,EDUCATION
4599867,2012,COLLEGE,EDUCATION
60085,2012,COMPANY,EDUCATION
174443,2012,COMPANY,EDUCATION
271676,2012,COMPANY,EDUCATION
12220,2012,COLLEGE,EDUCATION
995079,2012,COLLEGE,EDUCATION
3178813,2012,COLLEGE,EDUCATION
49347,2012,COMPANY,EDUCATION
162188,2012,COMPANY,EDUCATION
671557,2012,COLLEGE,EDUCATION
3002034,2012,COLLEGE,EDUCATION
704372,2012,COMPANY,EDUCATION
1125326,2012,COMPANY,EDUCATION
150142,2012,COMPANY,EDUCATION
534559,2012,COMPANY,EDUCATION
199070,2012,COLLEGE,EDUCATION
446920,2012,COLLEGE,EDUCATION
28102,2012,COMPANY,EDUCATION
38258,2012,COMPANY,EDUCATION
163109,2012,COMPANY,EDUCATION
495943,2012,COLLEGE,EDUCATION
3006280,2012,COLLEGE,EDUCATION
33243,2012,COMPANY,EDUCATION
629189,2012,COMPANY,EDUCATION
592743,2012,COMPANY,EDUCATION
967439,2012,COMPANY,EDUCATION
761669,2012,COMPANY,EDUCATION
1292350,2012,COMPANY,EDUCATION
153798,2012,COLLEGE,EDUCATION
933565,2012,COLLEGE,EDUCATION
6690481,2012,COLLEGE,EDUCATION
68184,2012,COLLEGE,EDUCATION
274969,2012,COLLEGE,EDUCATION
2506627,2012,COLLEGE,EDUCATION
165424,2012,COLLEGE,EDUCATION
1500852,2012,COLLEGE,EDUCATION
15177676,2012,COLLEGE,EDUCATION
54209,2012,COLLEGE,EDUCATION
147005,2012,COLLEGE,EDUCATION
4440509,2012,COLLEGE,EDUCATION
45178,2012,COLLEGE,EDUCATION
378799,2012,COLLEGE,EDUCATION
2173007,2012,COLLEGE,EDUCATION
200821,2012,COLLEGE,EDUCATION
3987953,2012,COLLEGE,EDUCATION
38947395,2012,COLLEGE,EDUCATION
194523,2012,COMPANY,EDUCATION
1084708,2012,COMPANY,EDUCATION
3180409,2012,COMPANY,EDUCATION
26103,2012,COLLEGE,EDUCATION
1184577,2012,COLLEGE,EDUCATION
3979144,2012,COLLEGE,EDUCATION
752060,2012,COLLEGE,EDUCATION
24307877,2012,COLLEGE,EDUCATION
1425295,2012,COMPANY,EDUCATION
2747737,2012,COMPANY,EDUCATION
92856,2012,COLLEGE,EDUCATION
26088,2012,COMPANY,EDUCATION
29496,2012,COMPANY,EDUCATION
70628,2012,COMPANY,EDUCATION
470662,2012,COMPANY,EDUCATION
519128,2012,COMPANY,EDUCATION
563375,2012,COMPANY,EDUCATION
231114,2012,COMPANY,EDUCATION
769718,2012,COMPANY,EDUCATION
41048,2012,COMPANY,EDUCATION
649504,2012,COMPANY,EDUCATION
28779,2012,COMPANY,EDUCATION
1658073,2012,COMPANY,EDUCATION
3537866,2012,COMPANY,EDUCATION
631364,2012,COMPANY,EDUCATION
764411,2012,COMPANY,EDUCATION
1552913,2012,COMPANY,EDUCATION
1741167,2012,COMPANY,EDUCATION
196580,2012,COMPANY,EDUCATION
403152,2012,COMPANY,EDUCATION
115780,2012,COMPANY,EDUCATION
402357,2012,COMPANY,EDUCATION
813246,2012,COMPANY,EDUCATION
355952,2012,COMPANY,EDUCATION
463826,2012,COMPANY,EDUCATION
104077,2012,COLLEGE,EDUCATION
806493,2012,COLLEGE,EDUCATION
5124673,2012,COLLEGE,EDUCATION
200793,2012,COLLEGE,EDUCATION
705005,2012,COLLEGE,EDUCATION
4717818,2012,COLLEGE,EDUCATION
1343822,2012,COLLEGE,EDUCATION
11539094,2012,COLLEGE,EDUCATION
3264519,2012,COMPANY,EDUCATION
4868660,2012,COMPANY,EDUCATION
669714,2012,COMPANY,EDUCATION
711827,2012,COMPANY,EDUCATION
19743,2012,COLLEGE,EDUCATION
455842,2012,COLLEGE,EDUCATION
2422858,2012,COLLEGE,EDUCATION
437813,2012,COMPANY,EDUCATION
728135,2012,COMPANY,EDUCATION
1453405,2012,COLLEGE,EDUCATION
4016575,2012,COLLEGE,EDUCATION
346089,2012,COMPANY,EDUCATION
1034562,2012,COMPANY,EDUCATION
1397903,2012,COMPANY,EDUCATION
59224,2012,COLLEGE,EDUCATION
1289950,2012,COLLEGE,EDUCATION
7231726,2012,COLLEGE,EDUCATION
305207,2012,COLLEGE,EDUCATION
1264858,2012,COLLEGE,EDUCATION
4508314,2012,COLLEGE,EDUCATION
418976,2012,COLLEGE,EDUCATION
454850,2012,COLLEGE,EDUCATION
608912,2012,COMPANY,EDUCATION
1800959,2012,COMPANY,EDUCATION
55865,2012,COMPANY,EDUCATION
1804127,2012,COMPANY,EDUCATION
1883170,2012,COMPANY,EDUCATION
61104,2012,COLLEGE,EDUCATION
880473,2012,COLLEGE,EDUCATION
5956370,2012,COLLEGE,EDUCATION
209931,2012,COMPANY,EDUCATION
286025,2012,COMPANY,EDUCATION
2066163,2012,COMPANY,EDUCATION
399421,2012,COLLEGE,EDUCATION
2872328,2012,COLLEGE,EDUCATION
6754334,2012,COLLEGE,EDUCATION
25670,2012,COMPANY,EDUCATION
586394,2012,COMPANY,EDUCATION
545293,2012,COLLEGE,EDUCATION
3280639,2012,COLLEGE,EDUCATION
136246,2012,COLLEGE,EDUCATION
264049,2012,COLLEGE,EDUCATION
61962,2012,COMPANY,EDUCATION
7189,2012,COMPANY,EDUCATION
150547,2012,COMPANY,EDUCATION
65331,2012,COLLEGE,EDUCATION
1021756,2012,COLLEGE,EDUCATION
5340788,2012,COLLEGE,EDUCATION
510950,2012,COMPANY,EDUCATION
604807,2012,COMPANY,EDUCATION
1683670,2012,COMPANY,EDUCATION
18069,2012,COLLEGE,EDUCATION
227296,2012,COLLEGE,EDUCATION
2859947,2012,COLLEGE,EDUCATION
2703,2012,COLLEGE,EDUCATION
140725,2012,COMPANY,EDUCATION
330173,2012,COMPANY,EDUCATION
702351,2012,COMPANY,EDUCATION
300949,2012,COMPANY,EDUCATION
336645,2012,UNIVERSITY,EDUCATION
2145428,2012,COMPANY,EDUCATION
1618471,2012,COMPANY,EDUCATION
49491,2012,COMPANY,EDUCATION
181351,2012,COMPANY,EDUCATION
1093276,2012,COLLEGE,EDUCATION
6700115,2012,COLLEGE,EDUCATION
243124,2012,COMPANY,EDUCATION
487138,2012,COMPANY,EDUCATION
1341031,2012,COMPANY,EDUCATION
2177025,2012,COMPANY,EDUCATION
68380,2012,COMPANY,EDUCATION
1140611,2012,COMPANY,EDUCATION
12731,2012,COLLEGE,EDUCATION
25434,2012,COMPANY,EDUCATION
741467,2012,COMPANY,EDUCATION
38141,2012,COMPANY,EDUCATION
6503,2012,COMPANY,EDUCATION
143310,2012,COMPANY,EDUCATION
606065,2012,COMPANY,EDUCATION
1845026,2012,COMPANY,EDUCATION
551683,2012,COMPANY,EDUCATION
2193713,2012,COMPANY,EDUCATION
160896,2012,COLLEGE,EDUCATION
3112292,2012,COLLEGE,EDUCATION
12253425,2012,COLLEGE,EDUCATION
24196,2012,UNIVERSITY,EDUCATION
195340,2012,COMPANY,EDUCATION
1458569,2012,COMPANY,EDUCATION
2008240,2012,COMPANY,EDUCATION
2787873,2012,COMPANY,EDUCATION
3565661,2012,COMPANY,EDUCATION
771911,2012,COMPANY,EDUCATION
2440045,2012,COMPANY,EDUCATION
38989,2012,COLLEGE,EDUCATION
3676519,2012,COMPANY,EDUCATION
8743235,2012,COMPANY,EDUCATION
48942,2012,COLLEGE,EDUCATION
62874,2012,COLLEGE,EDUCATION
43619,2012,COMPANY,EDUCATION
130294,2012,COMPANY,EDUCATION
211285,2012,COMPANY,EDUCATION
4247900,2012,COMPANY,EDUCATION
266225,2012,COMPANY,EDUCATION
5950478,2012,COMPANY,EDUCATION
433375,2012,COMPANY,EDUCATION
1437181,2012,COMPANY,EDUCATION
104027,2012,COMPANY,EDUCATION
249188,2012,COMPANY,EDUCATION
737775,2012,COMPANY,EDUCATION
1430205,2012,COMPANY,EDUCATION
6403838,2012,COMPANY,EDUCATION
224940,2012,COMPANY,EDUCATION
1238200,2012,COMPANY,EDUCATION
381016,2012,COMPANY,EDUCATION
926314,2012,COMPANY,EDUCATION
33533,2012,COMPANY,EDUCATION
192414,2012,COMPANY,EDUCATION
21084,2012,COLLEGE,EDUCATION
685672,2012,COLLEGE,EDUCATION
328892,2012,COMPANY,EDUCATION
768470,2012,COMPANY,EDUCATION
943572,2012,COMPANY,EDUCATION
1221161,2012,COLLEGE,EDUCATION
5185994,2012,COLLEGE,EDUCATION
142817,2012,COMPANY,EDUCATION
1520648,2012,COMPANY,EDUCATION
7067621,2012,COMPANY,EDUCATION
205880,2012,COMPANY,EDUCATION
302914,2012,COMPANY,EDUCATION
78564,2012,COMPANY,EDUCATION
463192,2012,COMPANY,EDUCATION
253290,2012,COMPANY,EDUCATION
1704930,2012,COMPANY,EDUCATION
4574,2012,COMPANY,EDUCATION
1105530,2012,COMPANY,EDUCATION
55589,2012,COLLEGE,EDUCATION
107601,2012,COLLEGE,EDUCATION
2050445,2012,COLLEGE,EDUCATION
37965,2012,COMPANY,EDUCATION
795787,2012,COMPANY,EDUCATION
888272,2012,COMPANY,EDUCATION
13050,2012,COLLEGE,EDUCATION
109044,2012,COLLEGE,EDUCATION
427233,2012,COLLEGE,EDUCATION
76152,2012,COMPANY,EDUCATION
984165,2012,COMPANY,EDUCATION
1456022,2012,COMPANY,EDUCATION
101377,2012,COLLEGE,EDUCATION
207759,2012,COLLEGE,EDUCATION
26792,2012,COMPANY,EDUCATION
294153,2012,COMPANY,EDUCATION
6082,2012,COLLEGE,EDUCATION
90357,2012,COLLEGE,EDUCATION
1312167,2012,COLLEGE,EDUCATION
173949,2012,COMPANY,EDUCATION
1452082,2012,COMPANY,EDUCATION
1165467,2012,COMPANY,EDUCATION
227499,2012,COLLEGE,EDUCATION
934265,2012,COLLEGE,EDUCATION
11618379,2012,COLLEGE,EDUCATION
79389,2012,COMPANY,EDUCATION
685859,2012,COMPANY,EDUCATION
140727,2012,COLLEGE,EDUCATION
42619,2012,COLLEGE,EDUCATION
131333,2012,COLLEGE,EDUCATION
382602,2012,COLLEGE,EDUCATION
102658,2012,COMPANY,EDUCATION
481413,2012,COMPANY,EDUCATION
704672,2012,COMPANY,EDUCATION
261193,2012,COMPANY,EDUCATION
39328,2012,COMPANY,EDUCATION
2413753,2012,COMPANY,EDUCATION
184744,2012,COMPANY,EDUCATION
2266872,2012,COMPANY,EDUCATION
999971,2012,COMPANY,EDUCATION
1127175,2012,COMPANY,EDUCATION
11302,2012,COMPANY,EDUCATION
185208,2012,COMPANY,EDUCATION
183362,2012,COMPANY,EDUCATION
2019418,2012,COMPANY,EDUCATION
306469,2012,COMPANY,EDUCATION
711331,2012,COMPANY,EDUCATION
58596,2012,COMPANY,EDUCATION
457985,2012,COMPANY,EDUCATION
887792,2012,COMPANY,EDUCATION
4951334,2012,COMPANY,EDUCATION
176352,2012,COMPANY,EDUCATION
655714,2012,COMPANY,EDUCATION
61608,2012,COMPANY,EDUCATION
207462,2012,COMPANY,EDUCATION
830213,2012,COMPANY,EDUCATION
6298843,2012,COMPANY,EDUCATION
41640,2012,COLLEGE,EDUCATION
118723,2012,COLLEGE,EDUCATION
263514,2012,COLLEGE,EDUCATION
1394,2012,COMPANY,EDUCATION
5930,2012,COMPANY,EDUCATION
2299967,2012,COMPANY,EDUCATION
2611020,2012,COMPANY,EDUCATION
192387,2012,COLLEGE,EDUCATION
440370,2012,COMPANY,EDUCATION
881531,2012,COMPANY,EDUCATION
649882,2012,COMPANY,EDUCATION
863515,2012,COMPANY,EDUCATION
27789,2012,COLLEGE,EDUCATION
575677,2012,COLLEGE,EDUCATION
2279731,2012,COLLEGE,EDUCATION
399789,2012,COLLEGE,EDUCATION
5594199,2012,COLLEGE,EDUCATION
1187546,2012,COMPANY,EDUCATION
1491541,2012,COMPANY,EDUCATION
14286,2012,COMPANY,EDUCATION
