,Value,Year,ProviderType,Purpose
3757,784580.0,2013,COMPANY,EDUCATION
3758,21007.2,2013,COMPANY,EDUCATION
3759,11722.0,2013,COMPANY,EDUCATION
3760,796063.0,2013,COMPANY,EDUCATION
3761,114139.31,2013,COLLEGE,EDUCATION
3762,303321.0,2013,COLLEGE,EDUCATION
3763,35148.0,2013,COLLEGE,EDUCATION
3764,78431.0,2013,COLLEGE,EDUCATION
3765,13050.0,2013,COLLEGE,EDUCATION
3766,2438966.61,2013,COLLEGE,EDUCATION
3767,5461163.0,2013,COLLEGE,EDUCATION
3768,814641.0,2013,COLLEGE,EDUCATION
3769,852798.6,2013,COLLEGE,EDUCATION
3770,134563.0,2013,COLLEGE,EDUCATION
3771,78520.39,2013,COMPANY,EDUCATION
3772,2231724.0,2013,COMPANY,EDUCATION
3773,33373.0,2013,COMPANY,EDUCATION
3774,170638.0,2013,COMPANY,EDUCATION
3775,1650738.0,2013,COMPANY,EDUCATION
3776,132026.92,2013,COMPANY,EDUCATION
3777,609609.53,2013,COMPANY,EDUCATION
3778,609609.53,2013,COMPANY,EDUCATION
3779,40695.0,2013,COMPANY,EDUCATION
3780,500.0,2013,COMPANY,EDUCATION
3781,294251.0,2013,COMPANY,EDUCATION
3782,28419.56,2013,COLLEGE,EDUCATION
3783,1181293.0,2013,COLLEGE,EDUCATION
3784,10485.0,2013,COLLEGE,EDUCATION
3785,99972.95,2013,COLLEGE,EDUCATION
3786,90384.0,2013,COLLEGE,EDUCATION
3787,1801694.18,2013,COMPANY,EDUCATION
3788,3272493.73,2013,COMPANY,EDUCATION
3789,3094266.32,2013,COMPANY,EDUCATION
3790,172265.89,2013,COMPANY,EDUCATION
3791,1372280.33,2013,COMPANY,EDUCATION
3792,1248699.35,2013,COMPANY,EDUCATION
3793,1118167.24,2013,COLLEGE,EDUCATION
3794,9569091.31,2013,COLLEGE,EDUCATION
3795,1039857.31,2013,COLLEGE,EDUCATION
3796,964849.0,2013,COLLEGE,EDUCATION
3797,227576.0,2013,COLLEGE,EDUCATION
3798,37526.92,2013,COMPANY,EDUCATION
3799,382476.48,2013,COMPANY,EDUCATION
3800,178965.48,2013,COMPANY,EDUCATION
3801,105180.0,2013,COLLEGE,EDUCATION
3802,20633.0,2013,COLLEGE,EDUCATION
3803,139439.88,2013,COLLEGE,EDUCATION
3804,378010.19,2013,COLLEGE,EDUCATION
3805,14229.19,2013,COLLEGE,EDUCATION
3806,23427.0,2013,COLLEGE,EDUCATION
3807,42630.0,2013,COLLEGE,EDUCATION
3808,76721.0,2013,COMPANY,EDUCATION
3809,34175.0,2013,COMPANY,EDUCATION
3810,1122213.42,2013,COMPANY,EDUCATION
3811,917165.78,2013,COMPANY,EDUCATION
3812,874494.41,2013,COMPANY,EDUCATION
3813,22379.09,2013,COMPANY,EDUCATION
3814,135619.94,2013,COMPANY,EDUCATION
3815,56353.77,2013,COMPANY,EDUCATION
3816,821635.69,2013,COMPANY,EDUCATION
3817,383692.06,2013,COMPANY,EDUCATION
3818,383692.06,2013,COMPANY,EDUCATION
3819,367366.57,2013,COMPANY,EDUCATION
3820,370094.0,2013,COMPANY,EDUCATION
3821,334014.1,2013,COMPANY,EDUCATION
3822,596.0,2013,COMPANY,EDUCATION
3823,183249.22,2013,COMPANY,EDUCATION
3824,294661.67,2013,COMPANY,EDUCATION
3825,197672.97,2013,COMPANY,EDUCATION
3826,4000934.22,2013,COMPANY,EDUCATION
3827,3029022.43,2013,COMPANY,EDUCATION
3828,2324906.0,2013,COMPANY,EDUCATION
3829,706309.97,2013,COMPANY,EDUCATION
3830,6371880.97,2013,COMPANY,EDUCATION
3831,5622211.77,2013,COMPANY,EDUCATION
3832,38468.0,2013,COLLEGE,EDUCATION
3833,3219.0,2013,COLLEGE,EDUCATION
3834,41656.0,2013,COLLEGE,EDUCATION
3835,211850.0,2013,COLLEGE,EDUCATION
3836,20258.78,2013,COLLEGE,EDUCATION
3837,205686.0,2013,COMPANY,EDUCATION
3838,19557.0,2013,COMPANY,EDUCATION
3839,645616.0,2013,COMPANY,EDUCATION
3840,80113.0,2013,COMPANY,EDUCATION
3841,692257.0,2013,COMPANY,EDUCATION
3842,550029.27,2013,COLLEGE,EDUCATION
3843,1623139.0,2013,COLLEGE,EDUCATION
3844,338472.19,2013,COLLEGE,EDUCATION
3845,167453.0,2013,COLLEGE,EDUCATION
3846,27802.0,2013,COLLEGE,EDUCATION
3847,578632.74,2013,COLLEGE,EDUCATION
3848,5077922.92,2013,COLLEGE,EDUCATION
3849,1404505.23,2013,COLLEGE,EDUCATION
3850,556190.6,2013,COLLEGE,EDUCATION
3851,1327515.58,2013,COMPANY,EDUCATION
3852,46166.55,2013,COMPANY,EDUCATION
3853,1187959.0,2013,COMPANY,EDUCATION
3854,28782.66,2013,COMPANY,EDUCATION
3855,617282.05,2013,COMPANY,EDUCATION
3856,69481.32,2013,COMPANY,EDUCATION
3857,27441.0,2013,COMPANY,EDUCATION
3858,755571.0,2013,COMPANY,EDUCATION
3859,258420.4,2013,COLLEGE,EDUCATION
3860,1541938.0,2013,COLLEGE,EDUCATION
3861,391004.23,2013,COLLEGE,EDUCATION
3862,177135.0,2013,COLLEGE,EDUCATION
3863,14504.0,2013,COLLEGE,EDUCATION
3864,2117016.43,2013,COMPANY,EDUCATION
3865,473059.39,2013,COMPANY,EDUCATION
3866,469457.98,2013,COMPANY,EDUCATION
3867,11192.77,2013,COLLEGE,EDUCATION
3868,330430.0,2013,COLLEGE,EDUCATION
3869,15590.03,2013,COLLEGE,EDUCATION
3870,50906.0,2013,COLLEGE,EDUCATION
3871,773.0,2013,COLLEGE,EDUCATION
3872,672362.17,2013,COMPANY,EDUCATION
3873,1056769.99,2013,COMPANY,EDUCATION
3874,581253.99,2013,COMPANY,EDUCATION
3875,354991.67,2013,COLLEGE,EDUCATION
3876,266107.28,2013,COLLEGE,EDUCATION
3877,183506.92,2013,COLLEGE,EDUCATION
3878,3113.0,2013,COLLEGE,EDUCATION
3879,3527516.89,2013,COLLEGE,EDUCATION
3880,170804.46,2013,COLLEGE,EDUCATION
3881,240132.0,2013,COLLEGE,EDUCATION
3882,250599.99,2013,COLLEGE,EDUCATION
3883,1818040.0,2013,COLLEGE,EDUCATION
3884,85114.23,2013,COLLEGE,EDUCATION
3885,51045.0,2013,COLLEGE,EDUCATION
3886,273717.66,2013,COMPANY,EDUCATION
3887,790469.86,2013,COMPANY,EDUCATION
3888,746786.8,2013,COMPANY,EDUCATION
3889,764106.07,2013,COMPANY,EDUCATION
3890,1792696.42,2013,COMPANY,EDUCATION
3891,741025.37,2013,COMPANY,EDUCATION
3892,11676.0,2013,COMPANY,EDUCATION
3893,176754.4,2013,COMPANY,EDUCATION
3894,187205.51,2013,COMPANY,EDUCATION
3895,182047.51,2013,COMPANY,EDUCATION
3896,1284522.77,2013,COMPANY,EDUCATION
3897,218118.49,2013,COMPANY,EDUCATION
3898,218118.49,2013,COMPANY,EDUCATION
3899,873086.14,2013,COLLEGE,EDUCATION
3900,5807220.0,2013,COLLEGE,EDUCATION
3901,414146.53,2013,COLLEGE,EDUCATION
3902,642202.85,2013,COLLEGE,EDUCATION
3903,75739.0,2013,COMPANY,EDUCATION
3904,564357.0,2013,COMPANY,EDUCATION
3905,214200.0,2013,COMPANY,EDUCATION
3906,500.0,2013,COMPANY,EDUCATION
3907,1053998.0,2013,COMPANY,EDUCATION
3908,115377.06,2013,COMPANY,EDUCATION
3909,1033941.0,2013,COMPANY,EDUCATION
3910,90164.84,2013,COMPANY,EDUCATION
3911,28460.75,2013,COMPANY,EDUCATION
3912,499687.0,2013,COMPANY,EDUCATION
3913,592613.04,2013,COLLEGE,EDUCATION
3914,1943372.0,2013,COLLEGE,EDUCATION
3915,728820.83,2013,COLLEGE,EDUCATION
3916,156366.0,2013,COLLEGE,EDUCATION
3917,1617687.0,2013,COLLEGE,EDUCATION
3918,996752.0,2013,COLLEGE,EDUCATION
3919,69148.75,2013,COMPANY,EDUCATION
3920,275063.19,2013,COMPANY,EDUCATION
3921,113353.99,2013,COMPANY,EDUCATION
3922,2923.0,2013,COMPANY,EDUCATION
3923,263925.0,2013,COMPANY,EDUCATION
3924,720559.48,2013,COMPANY,EDUCATION
3925,435382.78,2013,COMPANY,EDUCATION
3926,287255.81,2013,COMPANY,EDUCATION
3927,596.0,2013,COMPANY,EDUCATION
3928,1249867.64,2013,COMPANY,EDUCATION
3929,307404.0,2013,COMPANY,EDUCATION
3930,304727.75,2013,COMPANY,EDUCATION
3931,1067190.86,2013,COMPANY,EDUCATION
3932,876977.37,2013,COMPANY,EDUCATION
3933,876977.37,2013,COMPANY,EDUCATION
3934,862736.12,2013,COLLEGE,EDUCATION
3935,4734241.33,2013,COLLEGE,EDUCATION
3936,449017.33,2013,COLLEGE,EDUCATION
3937,504563.0,2013,COLLEGE,EDUCATION
3938,946746.73,2013,COMPANY,EDUCATION
3939,590652.0,2013,COMPANY,EDUCATION
3940,336553.0,2013,COMPANY,EDUCATION
3941,20249.0,2013,COMPANY,EDUCATION
3942,1091234.0,2013,COMPANY,EDUCATION
3943,638243.16,2013,COMPANY,EDUCATION
3944,236191.28,2013,COMPANY,EDUCATION
3945,236191.28,2013,COMPANY,EDUCATION
3946,59358.0,2013,COLLEGE,EDUCATION
3947,20630.0,2013,COLLEGE,EDUCATION
3948,23445.0,2013,COLLEGE,EDUCATION
3949,2702.7,2013,COMPANY,EDUCATION
3950,72805.35,2013,COMPANY,EDUCATION
3951,72805.35,2013,COMPANY,EDUCATION
3952,266748.23,2013,COMPANY,EDUCATION
3953,681582.21,2013,COMPANY,EDUCATION
3954,238282.01,2013,COMPANY,EDUCATION
3955,474381.55,2013,COLLEGE,EDUCATION
3956,390296.74,2013,COLLEGE,EDUCATION
3957,241759.74,2013,COLLEGE,EDUCATION
3958,17672.24,2013,COLLEGE,EDUCATION
3959,116422.0,2013,COLLEGE,EDUCATION
3960,121703.0,2013,COMPANY,EDUCATION
3961,714741.0,2013,COMPANY,EDUCATION
3962,376496.82,2013,COLLEGE,EDUCATION
3963,1599164.54,2013,COLLEGE,EDUCATION
3964,581763.71,2013,COLLEGE,EDUCATION
3965,60462.72,2013,COLLEGE,EDUCATION
3966,68295.0,2013,COLLEGE,EDUCATION
3967,637051.05,2013,COMPANY,EDUCATION
3968,448791.35,2013,COMPANY,EDUCATION
3969,1731118.35,2013,COMPANY,EDUCATION
3970,1731118.35,2013,COMPANY,EDUCATION
3971,429184.0,2013,COMPANY,EDUCATION
3972,729184.08,2013,COMPANY,EDUCATION
3973,201153.33,2013,COMPANY,EDUCATION
3974,148158.33,2013,COMPANY,EDUCATION
3975,236724.67,2013,COMPANY,EDUCATION
3976,42968.41,2013,COMPANY,EDUCATION
3977,42968.41,2013,COMPANY,EDUCATION
3978,12488.94,2013,COMPANY,EDUCATION
3979,173052.88,2013,COMPANY,EDUCATION
3980,53431.4,2013,COMPANY,EDUCATION
3981,1653466.82,2013,COLLEGE,EDUCATION
3982,11574868.53,2013,COLLEGE,EDUCATION
3983,1046111.53,2013,COLLEGE,EDUCATION
3984,1229717.0,2013,COLLEGE,EDUCATION
3985,234977.71,2013,COLLEGE,EDUCATION
3986,2174059.6,2013,COLLEGE,EDUCATION
3987,159133.6,2013,COLLEGE,EDUCATION
3988,329507.0,2013,COLLEGE,EDUCATION
3989,116074.0,2013,COLLEGE,EDUCATION
3990,1085132.29,2013,COLLEGE,EDUCATION
3991,4067763.33,2013,COLLEGE,EDUCATION
3992,595585.18,2013,COLLEGE,EDUCATION
3993,151977.0,2013,COLLEGE,EDUCATION
3994,150648.0,2013,COLLEGE,EDUCATION
3995,851295.72,2013,COMPANY,EDUCATION
3996,1403642.02,2013,COMPANY,EDUCATION
3997,642527.36,2013,COMPANY,EDUCATION
3998,322160.0,2013,COMPANY,EDUCATION
3999,22786.0,2013,COLLEGE,EDUCATION
4000,90384.0,2013,COLLEGE,EDUCATION
4001,4924852.22,2013,COMPANY,EDUCATION
4002,4279835.65,2013,COMPANY,EDUCATION
4003,4043597.27,2013,COMPANY,EDUCATION
4004,130935.71,2013,COMPANY,EDUCATION
4005,2500060.35,2013,COMPANY,EDUCATION
4006,1226109.78,2013,COMPANY,EDUCATION
4007,77244.47,2013,COMPANY,EDUCATION
4008,514227.1,2013,COMPANY,EDUCATION
4009,470158.15,2013,COMPANY,EDUCATION
4010,110688.0,2013,COMPANY,EDUCATION
4011,242291.0,2013,COMPANY,EDUCATION
4012,3147.22,2013,COMPANY,EDUCATION
4013,830456.0,2013,COMPANY,EDUCATION
4014,2398495.47,2013,COMPANY,EDUCATION
4015,5351603.74,2013,COMPANY,EDUCATION
4016,3141221.74,2013,COMPANY,EDUCATION
4017,22010.0,2013,COMPANY,EDUCATION
4018,1070831.52,2013,COMPANY,EDUCATION
4019,4134343.47,2013,COMPANY,EDUCATION
4020,4076063.86,2013,COMPANY,EDUCATION
4021,655813.14,2013,COLLEGE,EDUCATION
4022,3013221.0,2013,COLLEGE,EDUCATION
4023,200721.98,2013,COLLEGE,EDUCATION
4024,141600.0,2013,COLLEGE,EDUCATION
4025,52221.0,2013,COLLEGE,EDUCATION
4026,640756.74,2013,COMPANY,EDUCATION
4027,1469173.0,2013,COMPANY,EDUCATION
4028,320114.0,2013,COMPANY,EDUCATION
4029,7053.65,2013,COMPANY,EDUCATION
4030,2741692.0,2013,COMPANY,EDUCATION
4031,1085297.63,2013,COLLEGE,EDUCATION
4032,28663706.0,2013,COLLEGE,EDUCATION
4033,562178.0,2013,COLLEGE,EDUCATION
4034,3755189.0,2013,COLLEGE,EDUCATION
4035,434309.0,2013,COLLEGE,EDUCATION
4036,466458.29,2013,COLLEGE,EDUCATION
4037,1638194.04,2013,COLLEGE,EDUCATION
4038,175930.04,2013,COLLEGE,EDUCATION
4039,287059.0,2013,COLLEGE,EDUCATION
4040,1742516.61,2013,COLLEGE,EDUCATION
4041,4263369.26,2013,COLLEGE,EDUCATION
4042,1070299.08,2013,COLLEGE,EDUCATION
4043,490356.0,2013,COLLEGE,EDUCATION
4044,413733.0,2013,COLLEGE,EDUCATION
4045,144916.81,2013,COLLEGE,EDUCATION
4046,2488580.0,2013,COLLEGE,EDUCATION
4047,25362.0,2013,COLLEGE,EDUCATION
4048,207215.31,2013,COLLEGE,EDUCATION
4049,3432566.34,2013,COLLEGE,EDUCATION
4050,7651828.0,2013,COLLEGE,EDUCATION
4051,2761683.84,2013,COLLEGE,EDUCATION
4052,507165.64,2013,COLLEGE,EDUCATION
4053,922334.37,2013,COLLEGE,EDUCATION
4054,4396473.0,2013,COLLEGE,EDUCATION
4055,639123.38,2013,COLLEGE,EDUCATION
4056,224212.0,2013,COLLEGE,EDUCATION
4057,2238501.72,2013,COLLEGE,EDUCATION
4058,18951060.81,2013,COLLEGE,EDUCATION
4059,3654224.29,2013,COLLEGE,EDUCATION
4060,1167263.0,2013,COLLEGE,EDUCATION
4061,655451.0,2013,COLLEGE,EDUCATION
4062,501719.79,2013,COLLEGE,EDUCATION
4063,14431536.0,2013,COLLEGE,EDUCATION
4064,361891.58,2013,COLLEGE,EDUCATION
4065,1731912.0,2013,COLLEGE,EDUCATION
4066,916963.65,2013,COLLEGE,EDUCATION
4067,5716516.22,2013,COLLEGE,EDUCATION
4068,1024313.26,2013,COLLEGE,EDUCATION
4069,408949.0,2013,COLLEGE,EDUCATION
4070,503553.0,2013,COLLEGE,EDUCATION
4071,809460.04,2013,COLLEGE,EDUCATION
4072,3574448.56,2013,COLLEGE,EDUCATION
4073,1353479.56,2013,COLLEGE,EDUCATION
4074,753835.0,2013,COLLEGE,EDUCATION
4075,120168.0,2013,COLLEGE,EDUCATION
4076,370938.67,2013,COMPANY,EDUCATION
4077,1631276.0,2013,COMPANY,EDUCATION
4078,129174.64,2013,COMPANY,EDUCATION
4079,64323.0,2013,COMPANY,EDUCATION
4080,1087130.0,2013,COMPANY,EDUCATION
4081,586522.45,2013,COLLEGE,EDUCATION
4082,1561595.0,2013,COLLEGE,EDUCATION
4083,195754.95,2013,COLLEGE,EDUCATION
4084,66872.0,2013,COLLEGE,EDUCATION
4085,30132.0,2013,COLLEGE,EDUCATION
4086,578298.12,2013,COMPANY,EDUCATION
4087,463730.49,2013,COMPANY,EDUCATION
4088,211041.49,2013,COMPANY,EDUCATION
4089,29220.0,2013,COMPANY,EDUCATION
4090,983932.81,2013,COLLEGE,EDUCATION
4091,3705036.0,2013,COLLEGE,EDUCATION
4092,556434.0,2013,COLLEGE,EDUCATION
4093,401705.0,2013,COLLEGE,EDUCATION
4094,132618.0,2013,COMPANY,EDUCATION
4095,393386.0,2013,COMPANY,EDUCATION
4096,107516.0,2013,UNIVERSITY,EDUCATION
4097,119688.31,2013,COMPANY,EDUCATION
4098,1350498.31,2013,COMPANY,EDUCATION
4099,119476.31,2013,COMPANY,EDUCATION
4100,41735.55,2013,COMPANY,EDUCATION
4101,624539.0,2013,COMPANY,EDUCATION
4102,375853.78,2013,COLLEGE,EDUCATION
4103,2379370.0,2013,COLLEGE,EDUCATION
4104,310443.18,2013,COLLEGE,EDUCATION
4105,387214.0,2013,COLLEGE,EDUCATION
4106,89123.0,2013,COLLEGE,EDUCATION
4107,793781.0,2013,COMPANY,EDUCATION
4108,19333.0,2013,COMPANY,EDUCATION
4109,970996.0,2013,COMPANY,EDUCATION
4110,850250.66,2013,COMPANY,EDUCATION
4111,2166100.83,2013,COMPANY,EDUCATION
4112,573637.83,2013,COMPANY,EDUCATION
4113,7727.0,2013,COMPANY,EDUCATION
4114,37622.0,2013,COLLEGE,EDUCATION
4115,7873.0,2013,COLLEGE,EDUCATION
4116,334207.1,2013,COMPANY,EDUCATION
4117,2033498.59,2013,COMPANY,EDUCATION
4118,636517.73,2013,COMPANY,EDUCATION
4119,36365.0,2013,COMPANY,EDUCATION
4120,1177343.0,2013,COLLEGE,EDUCATION
4121,4734369.48,2013,COLLEGE,EDUCATION
4122,574602.42,2013,COLLEGE,EDUCATION
4123,780347.0,2013,COLLEGE,EDUCATION
4124,306807.0,2013,COLLEGE,EDUCATION
4125,117802.35,2013,COMPANY,EDUCATION
4126,350964.0,2013,COMPANY,EDUCATION
4127,121301.0,2013,COLLEGE,EDUCATION
4128,5072.0,2013,COLLEGE,EDUCATION
4129,240753.98,2013,COMPANY,EDUCATION
4130,240753.98,2013,COMPANY,EDUCATION
4131,653588.95,2013,COLLEGE,EDUCATION
4132,2066780.06,2013,COLLEGE,EDUCATION
4133,612045.06,2013,COLLEGE,EDUCATION
4134,240159.0,2013,COLLEGE,EDUCATION
4135,40000.0,2013,COLLEGE,EDUCATION
4136,124964.68,2013,COMPANY,EDUCATION
4137,740542.28,2013,COMPANY,EDUCATION
4138,173573.14,2013,COMPANY,EDUCATION
4139,500.0,2013,COMPANY,EDUCATION
4140,1574309.0,2013,COMPANY,EDUCATION
4141,379889.27,2013,COLLEGE,EDUCATION
4142,2137579.0,2013,COLLEGE,EDUCATION
4143,110780.05,2013,COLLEGE,EDUCATION
4144,99396.0,2013,COLLEGE,EDUCATION
4145,68211.0,2013,COLLEGE,EDUCATION
4146,616741.37,2013,COMPANY,EDUCATION
4147,139883.0,2013,COMPANY,EDUCATION
4148,128156.97,2013,COMPANY,EDUCATION
4149,2141304.62,2013,COLLEGE,EDUCATION
4150,4665602.0,2013,COLLEGE,EDUCATION
4151,1462844.63,2013,COLLEGE,EDUCATION
4152,138575.0,2013,COLLEGE,EDUCATION
4153,32956.02,2013,COMPANY,EDUCATION
4154,1321574.03,2013,COLLEGE,EDUCATION
4155,5320528.0,2013,COLLEGE,EDUCATION
4156,685267.44,2013,COLLEGE,EDUCATION
4157,623461.0,2013,COLLEGE,EDUCATION
4158,543312.68,2013,COMPANY,EDUCATION
4159,86582.35,2013,COMPANY,EDUCATION
4160,84458.77,2013,COMPANY,EDUCATION
4161,591164.69,2013,COMPANY,EDUCATION
4162,20241.69,2013,COMPANY,EDUCATION
4163,21333.0,2013,COMPANY,EDUCATION
4164,758968.0,2013,COMPANY,EDUCATION
4165,189133.26,2013,COMPANY,EDUCATION
4166,1140681.0,2013,COMPANY,EDUCATION
4167,79701.29,2013,COMPANY,EDUCATION
4168,49410.75,2013,COMPANY,EDUCATION
4169,1018044.0,2013,COMPANY,EDUCATION
4170,357143.72,2013,COLLEGE,EDUCATION
4171,3754610.0,2013,COLLEGE,EDUCATION
4172,175124.5,2013,COLLEGE,EDUCATION
4173,582069.0,2013,COLLEGE,EDUCATION
4174,74093.0,2013,COLLEGE,EDUCATION
4175,1501896.58,2013,COLLEGE,EDUCATION
4176,8975399.02,2013,COLLEGE,EDUCATION
4177,1390014.36,2013,COLLEGE,EDUCATION
4178,938556.0,2013,COLLEGE,EDUCATION
4179,214369.0,2013,COLLEGE,EDUCATION
4180,113329.16,2013,COMPANY,EDUCATION
4181,113897.38,2013,COMPANY,EDUCATION
4182,113897.38,2013,COMPANY,EDUCATION
4183,433223.53,2013,COLLEGE,EDUCATION
4184,1730082.0,2013,COLLEGE,EDUCATION
4185,97898.0,2013,COLLEGE,EDUCATION
4186,95188.0,2013,COLLEGE,EDUCATION
4187,130552.0,2013,COLLEGE,EDUCATION
4188,289863.0,2013,COLLEGE,EDUCATION
4189,10067.36,2013,COLLEGE,EDUCATION
4190,27118.0,2013,COLLEGE,EDUCATION
4191,417062.22,2013,COMPANY,EDUCATION
4192,130572.97,2013,COMPANY,EDUCATION
4193,125126.6,2013,COMPANY,EDUCATION
4194,729490.32,2013,COLLEGE,EDUCATION
4195,1816289.94,2013,COLLEGE,EDUCATION
4196,291553.94,2013,COLLEGE,EDUCATION
4197,337361.8,2013,COLLEGE,EDUCATION
4198,92076.0,2013,COLLEGE,EDUCATION
4199,1253404.0,2013,COMPANY,EDUCATION
4200,45588.0,2013,COMPANY,EDUCATION
4201,1779026.0,2013,COMPANY,EDUCATION
4202,149878.99,2013,COMPANY,EDUCATION
4203,1368975.96,2013,COMPANY,EDUCATION
4204,741391.32,2013,COMPANY,EDUCATION
4205,13050.0,2013,COMPANY,EDUCATION
4206,795017.0,2013,COMPANY,EDUCATION
4207,373919.55,2013,COMPANY,EDUCATION
4208,62589.87,2013,COMPANY,EDUCATION
4209,62408.87,2013,COMPANY,EDUCATION
4210,278761.0,2013,COMPANY,EDUCATION
4211,500.0,2013,COMPANY,EDUCATION
4212,2153277.0,2013,COMPANY,EDUCATION
4213,483387.0,2013,UNIVERSITY,EDUCATION
4214,63878.61,2013,UNIVERSITY,EDUCATION
4215,764461.63,2013,COLLEGE,EDUCATION
4216,4454199.65,2013,COLLEGE,EDUCATION
4217,653501.2,2013,COLLEGE,EDUCATION
4218,500141.0,2013,COLLEGE,EDUCATION
4219,473362.0,2013,COLLEGE,EDUCATION
4220,3061337.21,2013,COLLEGE,EDUCATION
4221,21265013.06,2013,COLLEGE,EDUCATION
4222,1986317.06,2013,COLLEGE,EDUCATION
4223,2303094.3,2013,COLLEGE,EDUCATION
4224,247635.0,2013,COLLEGE,EDUCATION
4225,1958633.0,2013,COMPANY,EDUCATION
4226,146152.0,2013,COMPANY,EDUCATION
4227,100701.0,2013,COMPANY,EDUCATION
4228,810951.0,2013,COMPANY,EDUCATION
4229,46821.0,2013,COMPANY,EDUCATION
4230,419460.0,2013,COMPANY,EDUCATION
4231,1330005.5,2013,COLLEGE,EDUCATION
4232,5750477.0,2013,COLLEGE,EDUCATION
4233,666652.91,2013,COLLEGE,EDUCATION
4234,230194.0,2013,COLLEGE,EDUCATION
4235,62258.0,2013,COLLEGE,EDUCATION
4236,881355.35,2013,COMPANY,EDUCATION
4237,6495791.05,2013,COMPANY,EDUCATION
4238,284643.05,2013,COMPANY,EDUCATION
4239,747441.19,2013,COLLEGE,EDUCATION
4240,4297584.0,2013,COLLEGE,EDUCATION
4241,378339.87,2013,COLLEGE,EDUCATION
4242,680772.0,2013,COLLEGE,EDUCATION
4243,168752.0,2013,COLLEGE,EDUCATION
4244,375892.0,2013,COMPANY,EDUCATION
4245,14457.0,2013,COMPANY,EDUCATION
4246,549088.0,2013,COMPANY,EDUCATION
4247,1484485.04,2013,COMPANY,EDUCATION
4248,304018.0,2013,COMPANY,EDUCATION
4249,304018.16,2013,COMPANY,EDUCATION
4250,1292888.94,2013,COMPANY,EDUCATION
4251,882822.1,2013,COMPANY,EDUCATION
4252,591804.1,2013,COMPANY,EDUCATION
4253,202444.52,2013,COMPANY,EDUCATION
4254,672816.69,2013,COMPANY,EDUCATION
4255,339919.95,2013,COMPANY,EDUCATION
4256,635993.15,2013,COMPANY,EDUCATION
4257,792926.62,2013,COMPANY,EDUCATION
4258,712131.62,2013,COMPANY,EDUCATION
4259,987.0,2013,COMPANY,EDUCATION
4260,165360.0,2013,COMPANY,EDUCATION
4261,340564.0,2013,COMPANY,EDUCATION
4262,1272546.1,2013,COLLEGE,EDUCATION
4263,17771945.0,2013,COLLEGE,EDUCATION
4264,4586176.0,2013,COLLEGE,EDUCATION
4265,167036.0,2013,COLLEGE,EDUCATION
4266,350000.0,2013,COLLEGE,EDUCATION
4267,420615.33,2013,COMPANY,EDUCATION
4268,3516116.96,2013,COMPANY,EDUCATION
4269,3516116.96,2013,COMPANY,EDUCATION
4270,300917.19,2013,UNIVERSITY,EDUCATION
4271,269660.0,2013,UNIVERSITY,EDUCATION
4272,165714.67,2013,UNIVERSITY,EDUCATION
4273,15307.68,2013,UNIVERSITY,EDUCATION
4274,360735.19,2013,COLLEGE,EDUCATION
4275,3788859.27,2013,COLLEGE,EDUCATION
4276,165411.3,2013,COLLEGE,EDUCATION
4277,428013.16,2013,COLLEGE,EDUCATION
4278,87370.0,2013,COLLEGE,EDUCATION
4279,245809.9,2013,COMPANY,EDUCATION
4280,117822.36,2013,COMPANY,EDUCATION
4281,117822.36,2013,COMPANY,EDUCATION
4282,186895.81,2013,COMPANY,EDUCATION
4283,8677.0,2013,COMPANY,EDUCATION
4284,7695.3,2013,COMPANY,EDUCATION
4285,1542563.36,2013,COMPANY,EDUCATION
4286,7012533.74,2013,COMPANY,EDUCATION
4287,4262504.68,2013,COMPANY,EDUCATION
4288,596.0,2013,COMPANY,EDUCATION
4289,182576.0,2013,COMPANY,EDUCATION
4290,1916716.23,2013,COMPANY,EDUCATION
4291,1910290.51,2013,COMPANY,EDUCATION
4292,432942.65,2013,COMPANY,EDUCATION
4293,2172250.76,2013,COMPANY,EDUCATION
4294,1241844.21,2013,COMPANY,EDUCATION
4295,1787.0,2013,COMPANY,EDUCATION
4296,220489.68,2013,COMPANY,EDUCATION
4297,551220.1,2013,COMPANY,EDUCATION
4298,411188.81,2013,COMPANY,EDUCATION
4299,15123.48,2013,COMPANY,EDUCATION
4300,863019.98,2013,COMPANY,EDUCATION
4301,10654.01,2013,COMPANY,EDUCATION
4302,4983.0,2013,COMPANY,EDUCATION
4303,130336.0,2013,COMPANY,EDUCATION
4304,193676.92,2013,COMPANY,EDUCATION
4305,524391.52,2013,COMPANY,EDUCATION
4306,115782.95,2013,COMPANY,EDUCATION
4307,1425177.07,2013,COLLEGE,EDUCATION
4308,6209687.0,2013,COLLEGE,EDUCATION
4309,1206834.7,2013,COLLEGE,EDUCATION
4310,618314.34,2013,COLLEGE,EDUCATION
4311,133444.13,2013,COMPANY,EDUCATION
4312,811163.19,2013,COMPANY,EDUCATION
4313,408551.58,2013,COMPANY,EDUCATION
4314,731.0,2013,COMPANY,EDUCATION
4315,352036.0,2013,COLLEGE,EDUCATION
4316,83302.0,2013,COLLEGE,EDUCATION
4317,2312.0,2013,COLLEGE,EDUCATION
4318,125503.0,2013,UNIVERSITY,EDUCATION
4319,16048.0,2013,UNIVERSITY,EDUCATION
4320,180579.35,2013,COLLEGE,EDUCATION
4321,1177984.4,2013,COLLEGE,EDUCATION
